system,analyte,f_mean,tau_ps_mean,f_rep1,f_rep2,f_rep3,tau_ps_rep1,tau_ps_rep2,tau_ps_rep3
2_4-Bis_isopropylamino_-6-chloro-1_3_5-triazine,10.0,0.5011799002538145,,0.0,1.0,,,,
2_4-Bis_isopropylamino_-6-chloro-1_3_5-triazine,1.9135457059505938,0.9946555300206866,,0.9952256455882604,0.992256590460612,,,,
2_4-Dichlorophenol,7.110082783289436,0.6712093376906214,,1.0,0.003493369648212421,,,,
2_4-Dichlorophenol,7.927348574400641,0.9973867609009246,,1.0,1.0,,,,
2_4-Dichlorophenol,4.024410381383704,0.9510699689224059,,1.0,0.9015534314722778,,,,
2_4-Dichlorophenol,7.858736329789351,1.0,,1.0,0.9978526709708468,,,,
2_4-Dichlorophenol,1.0,0.634852155084631,,0.9024408681796654,0.668924433856509,,,,
2_4-Dichlorophenol,1.0274266563022412,0.0,,0.0,0.01384863927502205,,,,
2_4-Dichlorophenol,1.0,0.7900902347359601,,1.0,0.9958079549139439,,,,
2_4-Dichlorophenol,9.828596534083314,1.0,,1.0,1.0,,,,
2_4-Dichlorophenol,3.0465834773548988,0.3577908272813558,,0.08747271694297369,1.0,,,,
2_4-Dichlorophenol,9.182684052075329,0.5421956563030373,,0.5739897879932868,1.0,,,,
2_4-Dichlorophenoxyacetic_acid,6.119736239348291,0.9189601835681778,,0.8150165549227184,1.0,,,,
2_4-Dichlorophenoxyacetic_acid,9.97782731932025,0.37724838253704124,,0.0077220901545175,0.9904767293187824,,,,
2_4-Dichlorophenoxyacetic_acid,7.000762186276726,0.3448330468157129,,0.7085807038697541,0.08424248450873285,,,,
2_4-Dichlorophenoxyacetic_acid,7.076492263057284,0.9677838105578916,,0.9819372579254905,1.0,,,,
2_4-Dichlorophenoxyacetic_acid,10.0,0.9339058760662304,,0.96872011677024,0.8539070059722633,,,,
2_4-Dichlorophenoxyacetic_acid,4.9703980631282345,0.39734501254797855,,0.203225770769342,0.010412914443864546,,,,
2_4-Dichlorophenoxyacetic_acid,10.0,0.3572967845986425,,0.4396217604471576,0.08700972674342564,,,,
2_4-Dichlorophenoxyacetic_acid,10.0,0.9880427529454351,,1.0,0.9685475028725744,,,,
2_4-Dichlorophenoxyacetic_acid,10.0,0.08141538838837539,,0.2393923957204973,0.003154484686044407,,,,
2_4-Dichlorophenoxyacetic_acid,1.9885330106313184,0.6384257774396679,,0.9401247787424355,0.3693234185913977,,,,
2_4-Dinitrophenol,3.989652441801666,0.8736068600266846,,0.9958811343700564,0.9718185964466681,,,,
2_4-Dinitrophenol,10.0,0.46034549504156885,,0.23714690054632917,0.7223777521130519,,,,
2_4-Dinitrophenol,6.104222511712018,0.9855167307224934,,0.9939216421087055,1.0,,,,
2_4-Dinitrophenol,7.041137724208348,0.07265570010639667,,0.22405393898769538,0.0,,,,
2_4-Dinitrophenol,5.148132946234677,0.889910015891032,,0.9837484851207207,0.6174764886893527,,,,
2_4-Dinitrophenol,3.966700571641018,1.0,,1.0,1.0,,,,
2_4-Dinitrophenol,4.139849089739791,0.9976523867363855,,0.9981423560543061,0.9915295837328955,,,,
2_4-Dinitrophenol,2.046747709281565,0.20063465118609064,,0.5754721823685912,0.0,,,,
2_4-Dinitrophenol,1.2818592171628609,0.6755026513675214,,0.997013098300026,0.009193319446572859,,,,
2_4-Dinitrophenol,1.8972456930010053,0.9949872685981183,,1.0,0.983589458092403,,,,
2_4-Dinitrotoluene,1.0,0.7429249180109015,,0.9884341215337598,0.9777254804853486,,,,
2_4-Dinitrotoluene,3.0360871554049815,0.2871277456331787,,0.006312807418736469,0.03949368449541107,,,,
2_4-Dinitrotoluene,5.034229038540141,0.8844886770283076,,0.6994129647789475,1.0,,,,
2_4-Dinitrotoluene,5.1680404334607415,0.994774960495657,,1.0,1.0,,,,
2_4-Dinitrotoluene,1.9424071964063871,0.6608912878896641,,0.4597086231502292,0.5548884063223052,,,,
2_4-Dinitrotoluene,7.077975416809741,0.9103720735931004,,1.0,0.9840052428169298,,,,
2_4-Dinitrotoluene,2.1001676233201785,0.8500605100005546,,0.9995933123079749,0.5812999894903959,,,,
2_4-Dinitrotoluene,7.060718404239081,0.8058519390190366,,0.9959912053300544,0.9968552614330951,,,,
2_4-Dinitrotoluene,1.0,0.5808418978247394,,0.7605709267839459,0.9852992743337607,,,,
2_4-Dinitrotoluene,6.121304379719974,0.48197877037286335,,0.01637806609765465,0.47654754040625563,,,,
2_4_5-Trichlorophenoxyacetic_acid,5.105929011213386,0.6924522344431365,,0.215478608838748,0.9036569852174471,,,,
2_4_5-Trichlorophenoxyacetic_acid,10.0,0.006938891588579415,,0.0,0.031137816772223735,,,,
2_4_5-Trichlorophenoxyacetic_acid,7.0176083213627045,0.5037614436419514,,0.015019045543025116,1.0,,,,
2_4_5-Trichlorophenoxyacetic_acid,10.0,0.5769244766955187,,0.9958802969622178,0.13246889450305274,,,,
2_4_5-Trichlorophenoxyacetic_acid,9.99321545963434,0.33497189217804185,,0.0,1.0,,,,
2_4_5-Trichlorophenoxyacetic_acid,6.055215455200269,0.6745557049581373,,0.4970511005312359,0.5260267393223437,,,,
2_4_5-Trichlorophenoxyacetic_acid,10.0,1.0,,1.0,1.0,,,,
2_4_5-Trichlorophenoxyacetic_acid,3.9268839268290194,0.6812063522822908,,1.0,1.0,,,,
2_4_5-Trichlorophenoxyacetic_acid,8.909644494084773,0.7913756066303371,,0.9720605963944994,0.9719377790727436,,,,
2_4_5-Trichlorophenoxyacetic_acid,7.9351982094263995,1.0,,1.0,1.0,,,,
2_4_6-Trinitrotoluene,10.0,0.9989238893908923,,1.0,1.0,,,,
2_4_6-Trinitrotoluene,2.997677257633622,0.9989550402561506,,0.9934053093137295,1.0,,,,
2_4_6-Trinitrotoluene,4.018555838666355,0.3398562224029738,,0.0,0.0,,,,
2_4_6-Trinitrotoluene,5.04315428629797,1.0,,1.0,0.9963517098441486,,,,
2_4_6-Trinitrotoluene,4.945944734623794,1.0,,0.9990502512314064,0.9873889979123079,,,,
2_4_6-Trinitrotoluene,8.12629364983393,0.9810911078770511,,0.9841684419387363,1.0,,,,
2_4_6-Trinitrotoluene,3.976931775743039,0.7636087773777624,,0.30675051698753136,0.9827659647764057,,,,
2_4_6-Trinitrotoluene,9.962652272998339,0.28622752882910846,,0.0004722111857067817,0.7102707729295585,,,,
2_4_6-Trinitrotoluene,4.041566469402761,0.6917933597987359,,0.08232471116888174,1.0,,,,
2_4_6-Trinitrotoluene,3.8417507813717524,0.822871880981679,,0.983852101641186,0.9927285118209618,,,,
2_6-Dinitrotoluene,1.0,0.6521388641801041,,0.4169201105653309,0.989273824503281,,,,
2_6-Dinitrotoluene,2.0845375122934944,0.6007658657432209,,0.9919435144788178,0.8444757966448844,,,,
2_6-Dinitrotoluene,4.850289063275507,1.0,,0.988773245794613,1.0,,,,
2_6-Dinitrotoluene,9.096299624796554,0.5546150384753356,,0.5143972180133833,0.633342460445592,,,,
2_6-Dinitrotoluene,9.130212280093867,0.9153179286816262,,0.764378581522793,1.0,,,,
2_6-Dinitrotoluene,6.968164610001604,0.06647559019966355,,0.08365013789023905,0.09232444529775401,,,,
2_6-Dinitrotoluene,8.025145050853101,0.9952065808132141,,0.9908877318615021,0.997636231972715,,,,
2_6-Dinitrotoluene,8.096429987987875,1.0,,0.9789531600235108,0.9925123831451172,,,,
2_6-Dinitrotoluene,7.959777503998361,0.6219075218629876,,0.33118775063884254,1.0,,,,
2_6-Dinitrotoluene,7.074774862611922,0.5690946996153984,,0.2308255066563972,0.48590091868987006,,,,
4-Chlorotoluene,7.94216815551835,0.9899541088067458,,0.99270648453136,0.994996563038951,,,,
4-Chlorotoluene,4.95884575558726,0.6392481806039639,,0.99742125883308,0.962930958738548,,,,
4-Chlorotoluene,9.931122424075344,0.05102381934763411,,0.0,0.09668559209124515,,,,
4-Chlorotoluene,7.02952537452153,0.8826487683845968,,0.9289447785844159,0.9326013058720813,,,,
4-Chlorotoluene,2.0997803864782263,0.5159319023823558,,0.2678287914561074,0.3887306554911956,,,,
4-Chlorotoluene,9.984135275911227,0.8997512871387876,,1.0,0.7328488151663823,,,,
4-Chlorotoluene,7.890458443422865,1.0,,0.9781956220881796,0.9787649322033661,,,,
4-Chlorotoluene,8.90670484247309,0.4143727833909746,,0.38977626429367823,0.09925646413234966,,,,
4-Chlorotoluene,2.034002016445261,0.39791217126061024,,0.0,0.43408260937418514,,,,
4-Chlorotoluene,1.158904633963786,0.5271966654590634,,1.0,0.0,,,,
4-Nitrophenol,9.033926668861046,1.0,,0.9849608678318708,0.9795526292490975,,,,
4-Nitrophenol,2.9666617279058163,0.3980659408208531,,0.294362230836032,0.6106109608051874,,,,
4-Nitrophenol,7.066020876945167,0.5575454163346264,,1.0,0.19064399281877667,,,,
4-Nitrophenol,1.9793627762616732,0.7929634810141395,,0.998582631534145,0.9919822706764891,,,,
4-Nitrophenol,9.96740375305888,1.0,,1.0,0.995441543347153,,,,
4-Nitrophenol,9.91741107434783,0.26230745524879784,,0.009815297753127021,0.7320393589756282,,,,
4-Nitrophenol,9.121363839303259,0.24897092719975383,,0.21560734487717317,0.346323158021621,,,,
4-Nitrophenol,3.781200415680412,0.6777147023394556,,0.0,1.0,,,,
4-Nitrophenol,1.068750282386815,0.677686219841974,,0.45722602564436515,0.9812582385699345,,,,
4-Nitrophenol,9.960039822292108,0.7118268843224728,,0.9929749622649207,0.9990247155326331,,,,
4_5-Dihydro-2-mercaptoimidazole,9.96464157942625,0.5997798943872715,,1.0,0.714291159587372,,,,
4_5-Dihydro-2-mercaptoimidazole,5.145824156480068,1.0,,1.0,0.9978697608376778,,,,
4_5-Dihydro-2-mercaptoimidazole,1.0,0.7681230929018629,,1.0,0.3057377406375008,,,,
4_5-Dihydro-2-mercaptoimidazole,5.941399502110585,0.43399667074994297,,0.2357623016330921,0.07136329957210208,,,,
4_5-Dihydro-2-mercaptoimidazole,5.988764131886687,0.9549299734806089,,1.0,0.8810062754940463,,,,
4_5-Dihydro-2-mercaptoimidazole,6.035660583508566,0.44090322142934074,,0.9683734501115153,0.3098932066092185,,,,
4_5-Dihydro-2-mercaptoimidazole,5.961925976668253,0.9879668429819579,,0.9819637570191175,1.0,,,,
4_5-Dihydro-2-mercaptoimidazole,6.864383031650849,0.6644510979166859,,0.9935674149139792,0.9918674138718532,,,,
4_5-Dihydro-2-mercaptoimidazole,6.925404138503961,0.05156745698256328,,0.03149547104650132,0.07710117368843289,,,,
4_5-Dihydro-2-mercaptoimidazole,5.110410539143859,0.6649210166233306,,0.991844064095066,0.5812870632229096,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,1.0064433992454387,0.011787904831332208,,0.0,0.012937983340102096,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,3.038869487404399,0.8598291354043156,,0.992240217439419,0.4920957991462176,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,6.977473742473913,0.9989333423222901,,0.9811200366482338,0.9960201932590073,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,9.943172112536278,0.45651397363442603,,0.37989810493153586,0.018736674856208474,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,1.1445535419809145,1.0,,1.0,0.999553986994333,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,8.983783801314026,0.707101617566069,,0.98108750188971,0.14606319316199332,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,5.961795509272026,0.676959125678374,,0.011481908292567976,0.9673892987219409,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,7.09445287739579,0.9377779661502422,,0.9277277463887962,1.0,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,8.937755334976659,0.9978208421549258,,1.0,1.0,,,,
6-Chloro-1_3_5-triazine-2_4-diamine,8.948753272741216,0.9456865742600081,,0.9919359045011481,0.8763178964762662,,,,
Acenaphthene,3.000882940773815,0.8291250892896842,,1.0,1.0,,,,
Acenaphthene,1.0000232744478346,0.0,,0.0,0.0029655026772167415,,,,
Acenaphthene,3.0223703047767327,0.3806608804127856,,1.0,0.06775919019313822,,,,
Acenaphthene,10.0,0.9257170720001829,,0.8353564109466615,1.0,,,,
Acenaphthene,2.028973986739396,0.7890138714067318,,0.334791904408583,1.0,,,,
Acenaphthene,5.7950868005119505,1.0,,1.0,0.9973664747151096,,,,
Acenaphthene,7.028116670830626,0.7351913360345667,,0.9709252846738519,0.21297623725828738,,,,
Acenaphthene,4.00326406002094,0.8605977390669087,,0.9107432062705794,0.8109483259773415,,,,
Acenaphthene,7.003744020803208,0.8684584273507858,,0.996891712552839,0.8538737864766722,,,,
Acenaphthene,6.021192895898607,0.9929429792444943,,0.9833885696008183,0.985831706739996,,,,
Acephate,9.99752883669785,0.8623563059366709,,0.6083171391839172,1.0,,,,
Acephate,3.9954664980321675,0.7614241551074501,,0.8926881431862982,0.349166549697348,,,,
Acephate,7.052825063021885,0.9664440551167116,,1.0,1.0,,,,
Acephate,1.0,0.46993920901840336,,0.6556405104538606,0.7164799900772792,,,,
Acephate,3.9183393471347903,0.9366266229398938,,1.0,0.9934489610323579,,,,
Acephate,3.2605545297604364,1.0,,1.0,1.0,,,,
Acephate,2.938315681023122,0.16285977511276112,,0.31283466686040184,0.0,,,,
Acephate,1.0086291585135052,0.9928346448416309,,1.0,1.0,,,,
Acephate,1.8711212898636451,0.7341614487949301,,0.4363954286382737,0.7400028827708405,,,,
Acephate,5.010035901599088,0.983582264891006,,1.0,0.9749201879472027,,,,
Acrolein,8.919585410410727,0.6816493092317362,,0.9984771598723294,0.0,,,,
Acrolein,5.961872796906001,0.9983432504635398,,0.9810377588553721,0.985193240204135,,,,
Acrolein,4.090051591633083,1.0,,0.9802287282540144,0.9913160848412884,,,,
Acrolein,8.040672328029698,1.0,,0.9962431109936816,1.0,,,,
Acrolein,5.048978961842134,0.8123934682932832,,0.6830916141861888,0.88261043233393,,,,
Acrolein,2.8473780426901003,0.11562608449031998,,0.13966099171262078,0.22630743462329944,,,,
Acrolein,3.158282390673088,0.7177687614573017,,0.1318704817921978,0.9899165835018744,,,,
Acrolein,8.897297447130848,0.9711968920675091,,0.9916837066778628,0.8566245248116071,,,,
Acrolein,7.131713700351314,0.9480640894901968,,0.9872283645986393,0.9979117390183381,,,,
Acrolein,9.088024841014759,0.9276377734824728,,1.0,0.915930208987747,,,,
Acrylamide,8.049747861546194,0.9954083482507344,,0.9871824462124952,0.989218409121259,,,,
Acrylamide,1.0,0.36829440922099643,,0.8422805847092053,0.24871270289669706,,,,
Acrylamide,3.013062260402171,0.5100125282134161,,0.8251842441366155,0.11490824645935842,,,,
Acrylamide,6.959421436824318,0.49019089732483384,,0.20931310415188953,0.3253427738175526,,,,
Acrylamide,5.002502294566112,0.7514024403152079,,1.0,0.9995223592411485,,,,
Acrylamide,9.978468897310766,0.11413075469838546,,0.143727218443724,0.08864543301874939,,,,
Acrylamide,3.8243361134965626,0.9048118456390839,,0.7100272350492997,0.9958084357349094,,,,
Acrylamide,8.096662389968367,1.0,,1.0,0.9908552737649297,,,,
Acrylamide,9.993011122871794,0.689715438038071,,1.0,0.30841858439308484,,,,
Acrylamide,9.95822550600989,0.7867743994471251,,0.9922770414044696,1.0,,,,
Acrylonitrile,9.95171747662672,0.6725379032008644,,0.014042502343088216,1.0,,,,
Acrylonitrile,7.030887902390356,0.946923698440861,,0.8562755283743325,0.9739256557840957,,,,
Acrylonitrile,9.922986410858904,0.0,,0.007720238224777562,0.0,,,,
Acrylonitrile,1.8056750408810671,0.742008392323104,,0.9757260614063669,0.974479006832705,,,,
Acrylonitrile,2.0350817398970396,0.46550416760902097,,0.13995794996419422,0.24547669541008488,,,,
Acrylonitrile,4.04473029537653,0.8401617996083208,,0.9946927984733891,1.0,,,,
Acrylonitrile,4.98279803715345,0.9385757406993648,,1.0,0.829614895084153,,,,
Acrylonitrile,1.901087000319948,0.5271512559679532,,0.6527419779514496,0.17601827252569227,,,,
Acrylonitrile,8.007663436792134,1.0,,0.9801418970948673,1.0,,,,
Acrylonitrile,1.8738035309350982,0.9897272483095423,,0.9851786483949667,1.0,,,,
Alachlor,8.911485142273307,0.990156995898441,,0.9908907448537512,0.9604221165434778,,,,
Alachlor,5.935313530126876,0.43586366632762896,,0.4548134071780776,0.15995345793234866,,,,
Alachlor,8.072720912938964,1.0,,0.9976411303622651,0.9889677261989858,,,,
Alachlor,6.968754380183417,0.3662970815170637,,0.7506657693504009,0.0,,,,
Alachlor,2.961408050104049,0.9952917564969076,,1.0,1.0,,,,
Alachlor,4.168432804142483,0.641696948023071,,0.9810076999662589,0.9371292532982518,,,,
Alachlor,5.030371143434837,0.6573834899606387,,0.36478407977163513,0.8870805588659467,,,,
Alachlor,8.029210628033827,0.9877244723858797,,0.9906056171109981,0.987490594608792,,,,
Alachlor,4.968143463630146,0.9320466418523328,,1.0,0.9950124157862069,,,,
Alachlor,9.948611583919602,0.0855787988875076,,0.0,0.1336155724649131,,,,
Aldicarb,1.8116007685179094,0.9934590479673308,,0.9272260262689285,0.9861113951637883,,,,
Aldicarb,7.083474860108132,0.24311202189301445,,0.21110246207273953,0.48741184481388783,,,,
Aldicarb,10.0,0.896912342829517,,1.0,0.6707614166354566,,,,
Aldicarb,9.984561545917845,0.9888851542630223,,1.0,0.9854537484965289,,,,
Aldicarb,2.9881753892178575,0.42964901270181816,,0.2099205359609488,0.9876267602180813,,,,
Aldicarb,2.0634324024717223,0.49599705477353706,,0.5113806220997557,0.9721970658816131,,,,
Aldicarb,7.866033058819836,1.0,,1.0,1.0,,,,
Aldicarb,3.9491708460529886,0.9916017916084345,,0.9941706348165209,0.9922293589321486,,,,
Aldicarb,1.9020865552801003,0.7205445393219243,,0.17297377204088918,1.0,,,,
Aldicarb,10.0,0.5945475127471262,,1.0,0.40900547836671797,,,,
Aldicarb_sulfone,3.0754538708927828,0.9984103473689036,,1.0,0.9931889729147789,,,,
Aldicarb_sulfone,4.810197411978944,1.0,,1.0,1.0,,,,
Aldicarb_sulfone,3.8695615225576203,0.7055178958248348,,0.1730301325450426,0.9948259354572159,,,,
Aldicarb_sulfone,8.988595979825995,0.6611488114539747,,1.0,0.7618660969449756,,,,
Aldicarb_sulfone,7.9592905640750935,0.9900894826790394,,0.9988594116808243,0.9808064699417139,,,,
Aldicarb_sulfone,9.88588005156613,0.0,,0.0,0.005717675590831844,,,,
Aldicarb_sulfone,10.0,0.5707554077315744,,0.330386638355604,0.35038769042910034,,,,
Aldicarb_sulfone,5.026931076731248,0.612973027390843,,0.9379985410846968,0.2586634695575808,,,,
Aldicarb_sulfone,4.040914181684288,0.4142077987772781,,0.5282865798525621,0.38659919791046865,,,,
Aldicarb_sulfone,5.9403701515769205,0.8072388338043157,,0.9345547562536608,1.0,,,,
Aldicarb_sulfoxide,9.062237236296584,0.9859874326515856,,0.994672315957168,0.9993120886166491,,,,
Aldicarb_sulfoxide,1.0,0.9511038341895052,,0.9962380307977249,0.872745252624881,,,,
Aldicarb_sulfoxide,1.0,0.36659950916765743,,0.1307734826939873,0.15838194480899645,,,,
Aldicarb_sulfoxide,4.052649085530605,0.9324168168824088,,0.8251199599299366,0.9830104349953657,,,,
Aldicarb_sulfoxide,1.859631821546798,0.6052520715884556,,0.46977129088726666,0.9969143000032211,,,,
Aldicarb_sulfoxide,9.137613398837708,0.4221636128042684,,0.027134883629827525,0.25468679886555345,,,,
Aldicarb_sulfoxide,3.015716194050513,0.9996843964028096,,1.0,1.0,,,,
Aldicarb_sulfoxide,10.0,0.9676218963793919,,1.0,0.8921039568467567,,,,
Aldicarb_sulfoxide,4.907332757551678,0.6398895084024506,,0.9986482181822935,0.0,,,,
Aldicarb_sulfoxide,7.920452301678815,0.5327977190559263,,0.9579327247412052,0.045370236855871056,,,,
Aldrin,3.899880870819902,0.9995702926041713,,0.9888525140096899,0.9976135973360262,,,,
Aldrin,5.021567759913587,0.47670213681994816,,0.53889400046364,0.12637873281575876,,,,
Aldrin,6.005685678172422,0.8757954600683611,,0.9293116500740537,0.6714511058167997,,,,
Aldrin,4.959982358159507,0.5670553046125115,,1.0,0.6802618223643706,,,,
Aldrin,4.912619239903194,0.995229320618738,,0.9689397691374438,0.9979073643822307,,,,
Aldrin,1.0,0.03636565477262736,,0.0,0.009283875368352255,,,,
Aldrin,5.995822217945967,0.23806617465540708,,0.3138743954945768,0.0,,,,
Aldrin,9.9598811136588,1.0,,1.0,1.0,,,,
Aldrin,8.940922315222402,0.8707213158112549,,0.7396808950396944,0.9791469056527206,,,,
Aldrin,1.1333102870932503,0.7971620191573673,,0.9978651937432277,0.3601703984781005,,,,
Ametryn,8.992906124763048,0.338654588655333,,0.006761984621914654,0.003855318100340861,,,,
Ametryn,9.109437617966043,0.2034706979989988,,0.09725635694248994,0.5006617806010146,,,,
Ametryn,1.9540504914526415,0.6309004380157446,,0.8902611743797738,0.5432144254822927,,,,
Ametryn,3.021091990450022,1.0,,0.9980046113021641,1.0,,,,
Ametryn,7.995219718238527,1.0,,1.0,1.0,,,,
Ametryn,1.0,0.6791181400529277,,0.9788907717554467,0.012227795736387197,,,,
Ametryn,1.123077683211746,0.33567266964612424,,0.2607737297420402,0.5242667587127389,,,,
Ametryn,1.0,0.5678039648720741,,0.6210841604622483,0.0788337052600566,,,,
Ametryn,8.064317693347984,1.0,,0.9926262977961088,1.0,,,,
Ametryn,9.935198858377355,0.7542026629139655,,0.26180175288275626,1.0,,,,
Ammonia,4.9857956168462785,0.5632916370314416,,0.7926812549387663,0.056448223523428986,,,,
Ammonia,6.9253046846968145,0.253768266375755,,0.008338999906343944,0.004953219226044081,,,,
Ammonia,1.106504060728904,0.8862274496671053,,0.6181409886156416,0.9936547559831618,,,,
Ammonia,5.026833657577219,0.05626161550172536,,0.056577050369088985,0.014093891544106025,,,,
Ammonia,10.0,0.5190214647983028,,0.7196038007797569,0.31281340389814233,,,,
Ammonia,6.117032608778691,1.0,,1.0,0.9996279984017878,,,,
Ammonia,3.099640125312232,1.0,,0.9937135259133698,1.0,,,,
Ammonia,4.065948372173428,0.3367682653785017,,0.005690840252279934,1.0,,,,
Ammonia,8.877491972829704,0.18117654623634244,,0.24674561585593474,0.14372995805039143,,,,
Ammonia,6.94005441574072,0.6965762949884072,,0.18261238239179173,0.9659877492885094,,,,
Anatoxin_a,3.9134965256884975,0.6661429076438209,,0.9749363359612556,0.4193899195820031,,,,
Anatoxin_a,1.062690443207509,0.32983912032901697,,0.9767185970803339,0.0,,,,
Anatoxin_a,7.014704811552048,0.3261319538338797,,0.007804010980885064,0.047488219515083786,,,,
Anatoxin_a,1.0,0.3693282884721234,,0.0034303274246324632,0.7210125746950723,,,,
Anatoxin_a,4.983736205662782,0.34004038372623885,,0.8503981289958062,0.16211286717806492,,,,
Anatoxin_a,1.8712546712974734,0.2375949872772862,,0.306039447155576,0.38049828441834976,,,,
Anatoxin_a,1.9954195883631998,0.743972249754611,,1.0,0.7974849500104717,,,,
Anatoxin_a,7.857359134212336,0.6701745681035363,,0.37053170293178245,0.6221190438230169,,,,
Anatoxin_a,5.0455682399743935,0.5425767608801737,,0.6382647314878231,1.0,,,,
Anatoxin_a,10.0,0.8032967008481748,,0.9877268930516302,0.4134578347283708,,,,
Anthracene,10.0,0.3593505407389627,,1.0,0.08548048637022285,,,,
Anthracene,6.073059918417656,0.5111600886821136,,0.877712727463807,0.7089699551087915,,,,
Anthracene,7.963558138449704,0.6145678202454263,,0.24369705407924386,0.9956395874927039,,,,
Anthracene,7.070491823501118,0.47894852722392184,,0.4964020403631396,0.6102092528841324,,,,
Anthracene,5.879565484156604,0.6987504930857538,,0.993154370786213,0.040927370908554986,,,,
Anthracene,9.91706523748866,0.644449784878721,,0.9124806466082737,0.44737978789884997,,,,
Anthracene,10.0,0.364571512351174,,1.0,0.0010813211900107473,,,,
Anthracene,3.8140269940821243,0.763519046403694,,0.3623135462696244,0.9268730789771703,,,,
Anthracene,8.996797913144292,0.9944361646781589,,1.0,0.9915967138386035,,,,
Anthracene,2.912085504036939,0.9118623457829274,,0.7475517155332327,1.0,,,,
Anthraquinone,6.0087294708729635,0.0,,0.0015514477922027002,0.0,,,,
Anthraquinone,1.0,0.926345948499032,,1.0,0.9965848735505574,,,,
Anthraquinone,3.036556800049326,0.9995814283402147,,0.9897529250005472,0.9833475589348724,,,,
Anthraquinone,10.0,0.56486363207758,,0.21916765582482048,0.5308688521795915,,,,
Anthraquinone,7.120667346064022,0.9662252323220369,,0.9953612072649222,1.0,,,,
Anthraquinone,7.00058030429563,0.9971612823076554,,0.9901300860994361,0.996872343055579,,,,
Anthraquinone,5.933767248811322,0.619443620742069,,1.0,0.0027926142641025945,,,,
Anthraquinone,1.0,0.24919538865937785,,0.0,0.6738166747721039,,,,
Anthraquinone,1.0,0.017670921969990736,,0.0037227901689374206,0.02596765949820793,,,,
Anthraquinone,1.0349962135412256,0.7257885902192723,,1.0,0.11811810159273384,,,,
Atrazine,1.0508264753805094,0.7038083103286683,,0.9975243505471576,0.9970739067841303,,,,
Atrazine,6.21276676979048,0.8947517320132138,,0.6914880177832144,1.0,,,,
Atrazine,5.9464173629415145,0.4510671227656805,,0.18785705477827547,0.49823967033051647,,,,
Atrazine,1.0,0.9404183032870502,,0.9204049888572119,0.9968583017312722,,,,
Atrazine,1.0,0.622263527503045,,0.0,0.9533641405882832,,,,
Atrazine,7.0182775066650605,0.8385865556809188,,0.8071052982227439,0.7241457413979709,,,,
Atrazine,5.032889677803631,1.0,,0.9890437003275925,0.9977282589125203,,,,
Atrazine,8.995400772936469,0.9943176692428349,,1.0,1.0,,,,
Atrazine,10.0,0.7873973697173623,,0.7871717426424824,1.0,,,,
Atrazine,1.0,0.4326215747313388,,0.5220935612303909,0.7399482959056708,,,,
Bensulide,2.084977078977473,0.3320351765498357,,0.2782461310297909,0.3912965029989499,,,,
Bensulide,7.046401519829012,0.9110288555380696,,0.9083566492747128,1.0,,,,
Bensulide,8.998963400572615,0.026642574677218207,,0.033575584900297294,0.0,,,,
Bensulide,6.972862401062205,1.0,,0.9906300113068444,1.0,,,,
Bensulide,9.209102174435495,0.5279581650338504,,0.0021470994638869223,0.6788765597640674,,,,
Bensulide,2.9295996393457293,0.07922633485496136,,0.10416093555145635,0.0244861853277895,,,,
Bensulide,3.0256724369936574,1.0,,0.9934416917347114,0.9963024389617805,,,,
Bensulide,8.935354793285498,0.1873766544847084,,0.2146177801458269,0.23975665125482512,,,,
Bensulide,2.1538641538011984,0.6632289017491514,,0.991755943362409,0.22548656758533636,,,,
Bensulide,9.076416441035795,0.009650514576040858,,0.00937463920686079,0.0,,,,
Benz_a_anthracene,4.941547649370883,1.0,,0.9731708212284284,0.9981130073324544,,,,
Benz_a_anthracene,3.0441695107810114,0.6952082752258119,,0.9925616078815486,0.5702610046763887,,,,
Benz_a_anthracene,3.0222052382192697,0.9950944017226196,,0.9980277710930021,0.9979396272543801,,,,
Benz_a_anthracene,8.95548325035125,0.5936112864944647,,0.7980559975496955,0.0,,,,
Benz_a_anthracene,10.0,0.9429848272507211,,0.9865445165245039,0.9974840177229652,,,,
Benz_a_anthracene,5.033545838117514,0.46782443699435944,,0.9337228858715841,0.497778357757223,,,,
Benz_a_anthracene,3.0185864216204332,0.6739481477930226,,0.0791648957985425,1.0,,,,
Benz_a_anthracene,6.9963878438896545,0.6056409589974653,,0.6316959197044073,0.9833693211106078,,,,
Benz_a_anthracene,5.037143293052155,1.0,,0.9957008768250765,1.0,,,,
Benz_a_anthracene,10.0,0.6617920010816041,,0.02263009506011968,1.0,,,,
Benzene,2.005091980303324,0.6217585330073784,,0.9829486532880006,0.9090961008974836,,,,
Benzene,1.0,0.98723191641419,,0.9947619295321651,1.0,,,,
Benzene,4.14594919417977,0.2579362269907147,,0.3006875799183905,0.5211885646080751,,,,
